DEPLOYMENT_PERIOD,SENSOR,TIMESTAMP,VARIABLE,DEPTH,VALUE
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-19T15:13:00Z,Temperature,5,13.71
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-19T16:55:00Z,Temperature,5,13.71
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-19T18:37:00Z,Temperature,5,13.73
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-19T20:19:00Z,Temperature,5,13.56
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-19T22:01:00Z,Temperature,5,13.62
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-19T23:44:00Z,Temperature,5,13.83
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T01:26:00Z,Temperature,5,13.81
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T03:08:00Z,Temperature,5,13.73
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T04:50:00Z,Temperature,5,13.73
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T06:32:00Z,Temperature,5,13.73
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T08:15:00Z,Temperature,5,13.79
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T09:57:00Z,Temperature,5,13.69
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T11:39:00Z,Temperature,5,13.69
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T13:21:00Z,Temperature,5,13.67
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T15:03:00Z,Temperature,5,13.71
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T16:45:00Z,Temperature,5,13.71
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T18:27:00Z,Temperature,5,13.77
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T20:09:00Z,Temperature,5,13.71
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T21:52:00Z,Temperature,5,13.71
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-20T23:34:00Z,Temperature,5,14.04
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T01:16:00Z,Temperature,5,14.13
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T02:58:00Z,Temperature,5,14.19
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T04:40:00Z,Temperature,5,14.21
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T06:23:00Z,Temperature,5,14.26
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T08:05:00Z,Temperature,5,14.26
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T09:47:00Z,Temperature,5,14.28
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T11:29:00Z,Temperature,5,14.3
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T13:11:00Z,Temperature,5,14.32
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T14:53:00Z,Temperature,5,14.26
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T16:35:00Z,Temperature,5,14.34
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T18:18:00Z,Temperature,5,14.4
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T20:00:00Z,Temperature,5,14.47
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T21:42:00Z,Temperature,5,14.51
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-21T23:24:00Z,Temperature,5,14.49
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T01:06:00Z,Temperature,5,14.53
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T02:48:00Z,Temperature,5,14.42
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T04:30:00Z,Temperature,5,14.02
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T06:12:00Z,Temperature,5,13.92
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T07:54:00Z,Temperature,5,13.94
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T09:37:00Z,Temperature,5,14.07
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T11:19:00Z,Temperature,5,14.13
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T13:01:00Z,Temperature,5,14.09
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T14:43:00Z,Temperature,5,14.09
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T16:25:00Z,Temperature,5,14.11
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T18:07:00Z,Temperature,5,14.07
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T19:49:00Z,Temperature,5,14.11
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T21:32:00Z,Temperature,5,14.04
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-22T23:14:00Z,Temperature,5,14.07
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T00:56:00Z,Temperature,5,14.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T02:38:00Z,Temperature,5,14.23
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T04:20:00Z,Temperature,5,14.26
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T06:02:00Z,Temperature,5,14.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T07:44:00Z,Temperature,5,14.21
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T09:27:00Z,Temperature,5,14.3
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T11:09:00Z,Temperature,5,14.32
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T12:51:00Z,Temperature,5,14.3
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T14:33:00Z,Temperature,5,14.34
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T16:15:00Z,Temperature,5,14.4
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T17:57:00Z,Temperature,5,14.4
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T19:39:00Z,Temperature,5,14.47
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T21:22:00Z,Temperature,5,14.42
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-23T23:04:00Z,Temperature,5,14.32
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T00:46:00Z,Temperature,5,14.51
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T02:28:00Z,Temperature,5,14.59
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T04:10:00Z,Temperature,5,14.49
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T05:53:00Z,Temperature,5,14.45
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T07:35:00Z,Temperature,5,14.47
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T09:17:00Z,Temperature,5,14.49
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T10:59:00Z,Temperature,5,14.51
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T12:41:00Z,Temperature,5,14.55
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T14:24:00Z,Temperature,5,14.51
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T16:06:00Z,Temperature,5,14.36
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T17:48:00Z,Temperature,5,14.36
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T19:30:00Z,Temperature,5,14.3
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T21:12:00Z,Temperature,5,14.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-24T22:54:00Z,Temperature,5,14.21
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T00:37:00Z,Temperature,5,14.23
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T02:19:00Z,Temperature,5,14.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T04:01:00Z,Temperature,5,14.04
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T05:43:00Z,Temperature,5,13.94
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T07:25:00Z,Temperature,5,12.87
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T09:08:00Z,Temperature,5,12.37
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T10:50:00Z,Temperature,5,12.79
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T12:32:00Z,Temperature,5,13.18
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T14:14:00Z,Temperature,5,13.92
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T15:56:00Z,Temperature,5,14.19
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T17:38:00Z,Temperature,5,13.83
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T19:21:00Z,Temperature,5,14.04
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T21:03:00Z,Temperature,5,14.28
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-25T22:45:00Z,Temperature,5,14.74
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T00:27:00Z,Temperature,5,14.96
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T02:09:00Z,Temperature,5,14.91
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T03:52:00Z,Temperature,5,14.93
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T05:34:00Z,Temperature,5,14.91
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T07:16:00Z,Temperature,5,14.85
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T08:58:00Z,Temperature,5,14.62
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T10:40:00Z,Temperature,5,14.68
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T12:22:00Z,Temperature,5,14.66
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T14:04:00Z,Temperature,5,14.66
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T15:47:00Z,Temperature,5,14.68
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T17:29:00Z,Temperature,5,14.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T19:11:00Z,Temperature,5,14.34
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T20:53:00Z,Temperature,5,13.46
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-26T22:35:00Z,Temperature,5,13.77
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T00:18:00Z,Temperature,5,13.96
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T02:00:00Z,Temperature,5,13.9
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T03:42:00Z,Temperature,5,13.81
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T05:24:00Z,Temperature,5,14.02
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T07:06:00Z,Temperature,5,14.23
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T08:48:00Z,Temperature,5,14.26
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T10:30:00Z,Temperature,5,14.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T12:12:00Z,Temperature,5,14.32
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T13:55:00Z,Temperature,5,14.3
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T15:37:00Z,Temperature,5,14.34
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T17:19:00Z,Temperature,5,14.42
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T19:01:00Z,Temperature,5,14.45
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T20:43:00Z,Temperature,5,14.51
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-27T22:25:00Z,Temperature,5,14.49
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T00:07:00Z,Temperature,5,14.51
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T01:50:00Z,Temperature,5,14.4
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T03:32:00Z,Temperature,5,13.58
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T05:14:00Z,Temperature,5,13.75
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T06:56:00Z,Temperature,5,13.81
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T08:38:00Z,Temperature,5,14.21
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T10:21:00Z,Temperature,5,14
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T12:03:00Z,Temperature,5,12.87
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T13:46:00Z,Temperature,5,13.1
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T15:28:00Z,Temperature,5,13.62
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T17:10:00Z,Temperature,5,13.79
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T18:53:00Z,Temperature,5,13.81
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T20:35:00Z,Temperature,5,13.86
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T22:17:00Z,Temperature,5,13.86
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-28T23:59:00Z,Temperature,5,14.28
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T01:41:00Z,Temperature,5,14.28
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T03:23:00Z,Temperature,5,14.3
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T05:05:00Z,Temperature,5,14.32
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T06:48:00Z,Temperature,5,14.32
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T08:30:00Z,Temperature,5,14.3
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T10:12:00Z,Temperature,5,14.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T11:54:00Z,Temperature,5,14.19
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T13:36:00Z,Temperature,5,14.28
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T15:18:00Z,Temperature,5,14.34
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T17:00:00Z,Temperature,5,14.4
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T18:42:00Z,Temperature,5,14.49
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T20:25:00Z,Temperature,5,14.59
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T22:07:00Z,Temperature,5,14.53
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-29T23:49:00Z,Temperature,5,14.38
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T01:31:00Z,Temperature,5,14.26
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T03:13:00Z,Temperature,5,14.09
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T04:55:00Z,Temperature,5,13.86
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T06:38:00Z,Temperature,5,13.65
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T08:20:00Z,Temperature,5,13.86
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T10:02:00Z,Temperature,5,13.86
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T11:44:00Z,Temperature,5,13.77
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T13:26:00Z,Temperature,5,13.67
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T15:09:00Z,Temperature,5,13.71
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T16:51:00Z,Temperature,5,13.75
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T18:33:00Z,Temperature,5,13.81
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T20:15:00Z,Temperature,5,13.86
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T21:58:00Z,Temperature,5,13.73
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-09-30T23:40:00Z,Temperature,5,13.62
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T01:22:00Z,Temperature,5,12.96
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T03:04:00Z,Temperature,5,13.37
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T04:46:00Z,Temperature,5,13
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T06:29:00Z,Temperature,5,13.04
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T08:11:00Z,Temperature,5,13.08
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T09:53:00Z,Temperature,5,13.21
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T11:35:00Z,Temperature,5,13.14
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T13:17:00Z,Temperature,5,13.12
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T14:59:00Z,Temperature,5,13.14
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T16:42:00Z,Temperature,5,13.25
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T18:24:00Z,Temperature,5,13.25
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T20:06:00Z,Temperature,5,13.21
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T21:48:00Z,Temperature,5,13.12
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-01T23:31:00Z,Temperature,5,13.25
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T01:13:00Z,Temperature,5,13.12
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T02:55:00Z,Temperature,5,13.21
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T04:37:00Z,Temperature,5,13.18
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T06:19:00Z,Temperature,5,13.18
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T08:01:00Z,Temperature,5,13.16
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T09:43:00Z,Temperature,5,13.14
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T11:26:00Z,Temperature,5,13.18
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T13:08:00Z,Temperature,5,13.14
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T14:50:00Z,Temperature,5,13.23
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T16:32:00Z,Temperature,5,13.25
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T18:15:00Z,Temperature,5,13.35
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T19:57:00Z,Temperature,5,13.39
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T21:39:00Z,Temperature,5,13.35
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-02T23:21:00Z,Temperature,5,13.29
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T01:03:00Z,Temperature,5,13.18
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T02:45:00Z,Temperature,5,13.12
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T04:28:00Z,Temperature,5,13.04
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T06:10:00Z,Temperature,5,13
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T07:52:00Z,Temperature,5,12.89
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T09:34:00Z,Temperature,5,12.83
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T11:16:00Z,Temperature,5,12.75
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T12:58:00Z,Temperature,5,12.68
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T14:40:00Z,Temperature,5,12.73
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T16:23:00Z,Temperature,5,12.75
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T18:05:00Z,Temperature,5,12.75
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T19:47:00Z,Temperature,5,12.77
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T21:29:00Z,Temperature,5,12.77
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-03T23:11:00Z,Temperature,5,12.73
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T00:53:00Z,Temperature,5,12.68
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T02:36:00Z,Temperature,5,12.62
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T04:18:00Z,Temperature,5,12.13
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T06:00:00Z,Temperature,5,12.54
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T07:42:00Z,Temperature,5,12.56
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T09:25:00Z,Temperature,5,12.54
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T11:07:00Z,Temperature,5,12.52
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T12:49:00Z,Temperature,5,12.5
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T14:31:00Z,Temperature,5,12.48
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T16:13:00Z,Temperature,5,12.48
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T17:55:00Z,Temperature,5,12.39
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T19:37:00Z,Temperature,5,12.35
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T21:20:00Z,Temperature,5,12.37
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-04T23:02:00Z,Temperature,5,12.35
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T00:44:00Z,Temperature,5,12.29
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T02:26:00Z,Temperature,5,12.29
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T04:08:00Z,Temperature,5,12.33
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T05:51:00Z,Temperature,5,12.29
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T07:33:00Z,Temperature,5,12.25
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T09:15:00Z,Temperature,5,12.23
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T10:57:00Z,Temperature,5,12.21
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T12:39:00Z,Temperature,5,12.13
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T14:22:00Z,Temperature,5,12.1
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T16:04:00Z,Temperature,5,12.13
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T17:46:00Z,Temperature,5,12.19
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T19:28:00Z,Temperature,5,12.25
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T21:10:00Z,Temperature,5,12.27
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-05T22:52:00Z,Temperature,5,12.23
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T00:34:00Z,Temperature,5,12.19
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T02:16:00Z,Temperature,5,12.25
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T03:59:00Z,Temperature,5,12.23
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T05:41:00Z,Temperature,5,12.25
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T07:23:00Z,Temperature,5,12.21
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T09:05:00Z,Temperature,5,12.25
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T10:47:00Z,Temperature,5,12.19
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T12:29:00Z,Temperature,5,12.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T14:12:00Z,Temperature,5,12.19
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T15:54:00Z,Temperature,5,12.15
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T17:36:00Z,Temperature,5,12.15
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T19:18:00Z,Temperature,5,12.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T21:00:00Z,Temperature,5,12.23
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-06T22:43:00Z,Temperature,5,12.19
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-07T00:25:00Z,Temperature,5,12.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-07T02:07:00Z,Temperature,5,12.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-07T03:49:00Z,Temperature,5,12.15
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-07T05:31:00Z,Temperature,5,12.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-07T07:13:00Z,Temperature,5,12.19
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-07T08:55:00Z,Temperature,5,12.17
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-07T10:37:00Z,Temperature,5,12.15
2019-May-30 to 2019-Oct-19,aquaMeasure-670364,2019-10-07T12:19:00Z,Temperature,5,12.13
